email;company;sector;location;vehicles;phone;website;score;ai_score;status;contact_person;source;created_at
info@go4all.nl;GO4ALL;bezorgdienst;Nederland;400;;www.go4all.nl;60;0;discovered;;ai_discovery;2026-03-24 10:05:55
info@loodgieterexpress.nl;Loodgieter Express;bezorgdienst;Nederland;45;;www.loodgieterexpress.nl;60;0;discovered;;ai_discovery;2026-03-24 10:05:55
info@gelelivery.nl;Gelelivery;bezorgdienst;Nederland;220;;www.gelelivery.nl;60;0;discovered;;ai_discovery;2026-03-24 10:05:55
info@stuurbalt.nl;Stuurbalt;bezorgdienst;Nederland;180;;www.stuurbalt.nl;60;0;discovered;;ai_discovery;2026-03-24 10:05:55
info@paazl.com;Paazl;bezorgdienst;Nederland;600;;www.paazl.com;60;0;discovered;;ai_discovery;2026-03-24 10:05:55
info@milyx.nl;Milyx;bezorgdienst;Nederland;95;;www.milyx.nl;60;0;discovered;;ai_discovery;2026-03-24 10:05:55
info@turvy.nl;Turvy;bezorgdienst;Nederland;300;;www.turvy.nl;60;0;discovered;;ai_discovery;2026-03-24 10:10:16
info@logisticaride.nl;Logistica Ride;bezorgdienst;Nederland;220;;www.logisticaride.nl;60;0;discovered;;ai_discovery;2026-03-24 10:10:16
info@hubster.nl;Hubster;bezorgdienst;Nederland;180;;www.hubster.nl;60;0;discovered;;ai_discovery;2026-03-24 10:10:16
info@hollandfast.nl;Holland Fast;bezorgdienst;Nederland;95;;www.hollandfast.nl;60;0;discovered;;ai_discovery;2026-03-24 10:10:16
info@dinteractive.nl;DInteractive Logistics;bezorgdienst;Nederland;280;;www.dinteractive.nl;60;0;discovered;;ai_discovery;2026-03-24 10:19:06
info@btsbezorgservice.nl;BTS Bezorgservice;bezorgdienst;Nederland;145;;www.btsbezorgservice.nl;60;0;discovered;;ai_discovery;2026-03-24 10:19:06
info@fastforward-logistics.nl;Fast Forward Logistics;bezorgdienst;Nederland;240;;www.fastforward-logistics.nl;60;0;discovered;;ai_discovery;2026-03-24 10:19:06
info@ecodelivery.nl;Eco Delivery;bezorgdienst;Nederland;120;;www.ecodelivery.nl;60;0;discovered;;ai_discovery;2026-03-24 10:19:06
info@cel-logistics.nl;Central Europe Logistics;bezorgdienst;Nederland;510;;www.cel-logistics.nl;60;0;discovered;;ai_discovery;2026-03-24 10:19:07
info@dex-international.nl;Dex International;bezorgdienst;Nederland;600;;www.dex-international.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@flytme.nl;Flytme;bezorgdienst;Nederland;180;;www.flytme.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@zending.nl;Zending;bezorgdienst;Nederland;120;;www.zending.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@instafresh.nl;Instafresh;bezorgdienst;Nederland;140;;www.instafresh.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@wasserman.nl;Wasserman;bezorgdienst;Nederland;220;;www.wasserman.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@quickposta.nl;Quickposta;bezorgdienst;Nederland;160;;www.quickposta.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@trunkrs.com;Trunkrs;bezorgdienst;Nederland;310;;www.trunkrs.com;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@vehet.nl;Vehet;bezorgdienst;Nederland;85;;www.vehet.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@briefsexpress.nl;BriefsExpress;bezorgdienst;Nederland;130;;www.briefsexpress.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@nacex.com;Nacex;bezorgdienst;Nederland;420;;www.nacex.com;60;0;discovered;;ai_discovery;2026-03-24 10:23:25
info@meesterbode.nl;Meesterbode;bezorgdienst;Nederland;75;;www.meesterbode.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:26
info@shippo.nl;Shippo;bezorgdienst;Nederland;110;;www.shippo.nl;60;0;discovered;;ai_discovery;2026-03-24 10:23:26
info@fritztransport.nl;Fritz Transport;bezorgdienst;Nederland;180;;www.fritztransport.nl;60;0;discovered;;ai_discovery;2026-03-24 10:32:20
info@poort.nl;Poort Logistics;bezorgdienst;Nederland;150;;www.poort.nl;60;0;discovered;;ai_discovery;2026-03-24 10:32:20
info@grell.nl;Grell Logistics;bezorgdienst;Nederland;95;;www.grell.nl;60;0;discovered;;ai_discovery;2026-03-24 10:32:20
info@tdab.nl;TDAB Transport;bezorgdienst;Nederland;85;;www.tdab.nl;60;0;discovered;;ai_discovery;2026-03-24 10:32:20
info@berkhouttransport.nl;Berkhout Transport;bezorgdienst;Nederland;75;;www.berkhouttransport.nl;60;0;discovered;;ai_discovery;2026-03-24 10:32:20
info@taxilogistics.nl;Taxilogistics;bezorgdienst;Nederland;350;;www.taxilogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@safeshipexpress.nl;SafeShip Express;bezorgdienst;Nederland;200;;www.safeshipexpress.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@logistica-express.nl;Logistica Express;bezorgdienst;Nederland;210;;www.logistica-express.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@shipmentsdirect.nl;Shipments Direct;bezorgdienst;Nederland;165;;www.shipmentsdirect.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@jostlogistics.nl;Jost Logistics;bezorgdienst;Nederland;290;;www.jostlogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@forwarddelivery.nl;Forward Delivery;bezorgdienst;Nederland;175;;www.forwarddelivery.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@nextdaykoeriers.nl;NextDay Koeriers;bezorgdienst;Nederland;120;;www.nextdaykoeriers.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@tradespot.nl;Tradespot Express;bezorgdienst;Nederland;95;;www.tradespot.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@easydelivery.nl;easydelivery.nl;bezorgdienst;Nederland;130;;www.easydelivery.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@cloudcourier.nl;CloudCourier;bezorgdienst;Nederland;155;;www.cloudcourier.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@parallel.nl;Parallel Distribution;bezorgdienst;Nederland;185;;www.parallel.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@sparetime.nl;Sparetime Services;bezorgdienst;Nederland;105;;www.sparetime.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@expressdiensten.nl;Expressdiensten Holland;bezorgdienst;Nederland;90;;www.expressdiensten.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@parcelnetwork.nl;Parcel Network NL;bezorgdienst;Nederland;75;;www.parcelnetwork.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@nec.nl;Netherlands Express Company;bezorgdienst;Nederland;400;;www.nec.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@regionaldelivery.nl;Regional Delivery Services;bezorgdienst;Nederland;85;;www.regionaldelivery.nl;60;0;discovered;;ai_discovery;2026-03-24 10:36:38
info@pvdm.nl;Bezorgbedrijf Pieter van der Meer;bezorgdienst;Nederland;120;;www.pvdm.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@somasexpress.nl;Somas Express;bezorgdienst;Nederland;210;;www.somasexpress.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@boonduurzaam.nl;Boon & Duurzaam;bezorgdienst;Nederland;85;;www.boonduurzaam.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@ams-solutions.nl;AMS Solutions Logistics;bezorgdienst;Nederland;175;;www.ams-solutions.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@m3courier.nl;M3 Courier Services;bezorgdienst;Nederland;95;;www.m3courier.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@planetexpress.nl;Planet Express Netherlands;bezorgdienst;Nederland;320;;www.planetexpress.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@a2bdistributie.nl;A2B Distributie;bezorgdienst;Nederland;140;;www.a2bdistributie.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@transoflexnl.nl;Trans-o-flex;bezorgdienst;Nederland;380;;www.transoflexnl.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@coolibar.nl;Coolibar Logistics;bezorgdienst;Nederland;220;;www.coolibar.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@multibox.nl;Multi-box Logistics;bezorgdienst;Nederland;240;;www.multibox.nl;60;0;discovered;;ai_discovery;2026-03-24 10:45:30
info@everli.com;Everli;bezorgdienst;Nederland;200;;www.everli.com;60;0;discovered;;ai_discovery;2026-03-24 10:49:46
info@mazda-express.nl;Mazda Express;bezorgdienst;Nederland;180;;www.mazda-express.nl;60;0;discovered;;ai_discovery;2026-03-24 10:49:46
info@dodo.nl;Dodo Logistics;bezorgdienst;Nederland;150;;www.dodo.nl;60;0;discovered;;ai_discovery;2026-03-24 10:49:46
info@nextdoorlogistics.nl;Nextdoor Logistics;bezorgdienst;Nederland;320;;www.nextdoorlogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 10:49:46
info@pakketmaat.nl;Pakketmaat;bezorgdienst;Nederland;200;;www.pakketmaat.nl;60;0;discovered;;ai_discovery;2026-03-24 10:49:46
info@wunder.de;Wunder Logistics;bezorgdienst;Nederland;400;;www.wunder.de/nl;60;0;discovered;;ai_discovery;2026-03-24 10:49:46
support@instacart.com;Instacart Netherlands;bezorgdienst;Nederland;250;;www.instacart.nl;60;0;discovered;;ai_discovery;2026-03-24 10:58:28
info@localcouriers.nl;Local Couriers Amsterdam;bezorgdienst;Nederland;120;;www.localcouriers.nl;60;0;discovered;;ai_discovery;2026-03-24 10:58:28
info@restlesslegs.nl;Restless Legs;bezorgdienst;Nederland;90;;www.restlesslegs.nl;60;0;discovered;;ai_discovery;2026-03-24 10:58:28
info@routestar.nl;Routestar;bezorgdienst;Nederland;160;;www.routestar.nl;60;0;discovered;;ai_discovery;2026-03-24 10:58:28
info@runwith.nl;RunWith;bezorgdienst;Nederland;110;;www.runwith.nl;60;0;discovered;;ai_discovery;2026-03-24 10:58:28
info@smapp.nl;Smapp;bezorgdienst;Nederland;140;;www.smapp.nl;60;0;discovered;;ai_discovery;2026-03-24 10:58:28
info@fladso.nl;Fladso;bezorgdienst;Nederland;125;;www.fladso.nl;60;0;discovered;;ai_discovery;2026-03-24 10:58:28
info@coolog.nl;Coöperatieve Logistics;bezorgdienst;Nederland;220;;www.coolog.nl;60;0;discovered;;ai_discovery;2026-03-24 11:06:14
info@nocco.nl;Nocco Logistics;bezorgdienst;Nederland;210;;www.nocco.nl;60;0;discovered;;ai_discovery;2026-03-24 11:06:14
info@vangenniptransport.nl;Van Gennip Transport;bezorgdienst;Nederland;95;;www.vangenniptransport.nl;60;0;discovered;;ai_discovery;2026-03-24 11:06:14
info@freighthub.nl;FreightHub;bezorgdienst;Nederland;240;;www.freighthub.nl;60;0;discovered;;ai_discovery;2026-03-24 11:06:14
info@trustship.nl;TrustShip Couriers;bezorgdienst;Nederland;92;;www.trustship.nl;60;0;discovered;;ai_discovery;2026-03-24 11:06:14
info@transactionlogistics.nl;TransAction Logistics;bezorgdienst;Nederland;110;;www.transactionlogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@nedtransco.nl;Nedtransco;bezorgdienst;Nederland;140;;www.nedtransco.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@premiumbezorgservice.nl;Premium Bezorgservice;bezorgdienst;Nederland;70;;www.premiumbezorgservice.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@europeancourierservices.nl;European Courier Services;bezorgdienst;Nederland;200;;www.europeancourierservices.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@jmlogistics.nl;JM Logistics;bezorgdienst;Nederland;85;;www.jmlogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@rapiddeliveryservices.nl;Rapid Delivery Services;bezorgdienst;Nederland;55;;www.rapiddeliveryservices.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@transnetsolutions.nl;TransNet Solutions;bezorgdienst;Nederland;75;;www.transnetsolutions.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@mobiletransport.nl;Mobiel Transport;bezorgdienst;Nederland;65;;www.mobiletransport.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@econnectlogistics.nl;Econnect Logistics;bezorgdienst;Nederland;90;;www.econnectlogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@directexpressbezorgservice.nl;Direct Express Bezorgservice;bezorgdienst;Nederland;55;;www.directexpressbezorgservice.nl;60;0;discovered;;ai_discovery;2026-03-24 11:11:32
info@cyclologistics.nl;CycloLogistics;bezorgdienst;Nederland;120;;www.cyclologistics.nl;60;0;discovered;;ai_discovery;2026-03-24 11:19:22
info@max.nl;Max.nl;bezorgdienst;Nederland;200;;www.max.nl;60;0;discovered;;ai_discovery;2026-03-24 11:19:22
info@bubble.nl;Bubble;bezorgdienst;Nederland;90;;www.bubble.nl;60;0;discovered;;ai_discovery;2026-03-24 11:19:22
info@decoslogistiek.nl;Decos Logistiek;bezorgdienst;Nederland;320;;www.decoslogistiek.nl;60;0;discovered;;ai_discovery;2026-03-24 11:19:22
info@speed.nl;Speed by Sandd;bezorgdienst;Nederland;200;;www.speedbysandd.nl;60;0;discovered;;ai_discovery;2026-03-24 11:19:22
info@optic.nl;Optic;bezorgdienst;Nederland;160;;www.optic.nl;60;0;discovered;;ai_discovery;2026-03-24 11:19:22
info@duifhuizen.nl;Duifhuizen;bezorgdienst;Nederland;110;;www.duifhuizen.nl;60;0;discovered;;ai_discovery;2026-03-24 11:19:22
info@amsbezorg.nl;AMS Bezorgservice;bezorgdienst;Nederland;95;;www.amsbezorg.nl;60;0;discovered;;ai_discovery;2026-03-24 11:19:22
info@thccouriers.nl;THC Couriers;bezorgdienst;Nederland;250;;www.thccouriers.nl;60;0;discovered;;ai_discovery;2026-03-24 11:24:44
info@nibc.nl;NIBC Logistics;bezorgdienst;Nederland;150;;www.nibc.nl;60;0;discovered;;ai_discovery;2026-03-24 11:24:44
info@nationwide-couriers.nl;Nationwide Couriers;bezorgdienst;Nederland;110;;www.nationwide-couriers.nl;60;0;discovered;;ai_discovery;2026-03-24 11:24:44
info@adalogistics.nl;ADA Logistics;bezorgdienst;Nederland;75;;www.adalogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 11:24:44
info@abccouriers.nl;ABC Couriers;bezorgdienst;Nederland;85;;www.abccouriers.nl;60;0;discovered;;ai_discovery;2026-03-24 11:24:44
info@esg-logistics.nl;Express Service Group;bezorgdienst;Nederland;140;;www.esg-logistics.nl;60;0;discovered;;ai_discovery;2026-03-24 11:24:44
info@ecocouriers.nl;Eco Couriers;bezorgdienst;Nederland;65;;www.ecocouriers.nl;60;0;discovered;;ai_discovery;2026-03-24 11:24:44
info@priorityexpress.nl;Priority Express;bezorgdienst;Nederland;120;;www.priorityexpress.nl;60;0;discovered;;ai_discovery;2026-03-24 11:24:44
info@binnenkort.nl;Binnenkort;bezorgdienst;Nederland;120;;www.binnenkort.nl;60;0;discovered;;ai_discovery;2026-03-24 11:32:30
info@courierclick.nl;CourierClick;bezorgdienst;Nederland;250;;www.courierclick.nl;60;0;discovered;;ai_discovery;2026-03-24 11:32:30
info@tipalogistics.nl;TiPa Logistics;bezorgdienst;Nederland;300;;www.tipalogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 11:32:31
info@selles.nl;Selles;bezorgdienst;Nederland;450;;www.selles.nl;60;0;discovered;;ai_discovery;2026-03-24 11:32:31
info@evd-transport.nl;EvD Transport;bezorgdienst;Nederland;180;;www.evd-transport.nl;60;0;discovered;;ai_discovery;2026-03-24 11:32:31
info@quinslogistics.nl;Quins Logistics;bezorgdienst;Nederland;320;;www.quinslogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 11:32:31
info@bikespot.nl;BikeSpot;bezorgdienst;Nederland;150;;www.bikespot.nl;60;0;discovered;;ai_discovery;2026-03-24 11:45:41
info@boenisch.nl;Boenisch;bezorgdienst;Nederland;180;;www.boenisch.nl;60;0;discovered;;ai_discovery;2026-03-24 11:45:41
info@uniekparcel.nl;Uniek Parcel;bezorgdienst;Nederland;180;;www.uniekparcel.nl;60;0;discovered;;ai_discovery;2026-03-24 11:45:41
info@cycloon-parcel.nl;CycloonParcel;bezorgdienst;Nederland;150;;www.cycloon-parcel.nl;60;0;discovered;;ai_discovery;2026-03-24 11:45:41
info@wijnneparcel.nl;Wijnne Parcel;bezorgdienst;Nederland;200;;www.wijnneparcel.nl;60;0;discovered;;ai_discovery;2026-03-24 11:45:41
info@dames.nl;Dames Logistics;bezorgdienst;Nederland;350;;www.dames.nl;60;0;discovered;;ai_discovery;2026-03-24 11:51:02
info@transorobotics.com;TransoRobotics;bezorgdienst;Nederland;120;;www.transorobotics.com;60;0;discovered;;ai_discovery;2026-03-24 11:58:50
info@restlesseurope.com;Restless Europe;bezorgdienst;Nederland;250;;www.restlesseurope.com;60;0;discovered;;ai_discovery;2026-03-24 11:58:50
info@yolopark.nl;Yolopark;bezorgdienst;Nederland;180;;www.yolopark.nl;60;0;discovered;;ai_discovery;2026-03-24 11:58:50
info@knvbbezorgdienst.nl;KNVB Bezorgdienst;bezorgdienst;Nederland;90;;www.knvbbezorgdienst.nl;60;0;discovered;;ai_discovery;2026-03-24 11:58:50
info@citea.nl;Citea;bezorgdienst;Nederland;140;;www.citea.nl;60;0;discovered;;ai_discovery;2026-03-24 11:58:50
info@fastly.nl;Fastly;bezorgdienst;Nederland;160;;www.fastly.nl;60;0;discovered;;ai_discovery;2026-03-24 11:58:50
contact@kuehne-nagel.com;Kuehne+Nagel;bezorgdienst;Nederland;2200;;www.kuehne-nagel.com;60;0;discovered;;ai_discovery;2026-03-24 12:04:15
info@finexx.nl;Finexx;bezorgdienst;Nederland;150;;www.finexx.nl;60;0;discovered;;ai_discovery;2026-03-24 12:04:15
info@trianglec.nl;TriangleC;bezorgdienst;Nederland;200;;www.trianglec.nl;60;0;discovered;;ai_discovery;2026-03-24 12:04:15
info@dtclogistics.nl;DTC Logistics;bezorgdienst;Nederland;180;;www.dtclogistics.nl;60;0;discovered;;ai_discovery;2026-03-24 12:04:15
info@swoon.nl;Swoon;bezorgdienst;Nederland;300;;www.swoon.nl;60;0;discovered;;ai_discovery;2026-03-24 12:04:15
info@routelogix.nl;Routelogix;bezorgdienst;Nederland;160;;www.routelogix.nl;60;0;discovered;;ai_discovery;2026-03-24 12:04:15
info@hakupack.nl;Hakupack;bezorgdienst;Nederland;75;;www.hakupack.nl;60;0;discovered;;ai_discovery;2026-03-24 12:04:15
info@damescos.nl;Damescos;bezorgdienst;Nederland;280;;www.damescos.nl;60;0;discovered;;ai_discovery;2026-03-24 12:08:46
info@willebetz.nl;Wille Betz;bezorgdienst;Nederland;290;;www.willebetz.nl;60;0;discovered;;ai_discovery;2026-03-24 12:08:46
info@klaaspuul.nl;Klaas Puul Transport;bezorgdienst;Nederland;95;;www.klaaspuul.nl;60;0;discovered;;ai_discovery;2026-03-24 12:08:46
info@parcelfresh.nl;Parcelfresh;bezorgdienst;Nederland;150;;www.parcelfresh.nl;60;0;discovered;;ai_discovery;2026-03-24 12:11:54
info@livrea.nl;Livrea;bezorgdienst;Nederland;180;;www.livrea.nl;60;0;discovered;;ai_discovery;2026-03-24 12:11:54
info@coursier.nl;Coursier;bezorgdienst;Nederland;95;;www.coursier.nl;60;0;discovered;;ai_discovery;2026-03-24 12:11:54
info@godpacket.nl;GodPacket;bezorgdienst;Nederland;110;;www.godpacket.nl;60;0;discovered;;ai_discovery;2026-03-24 12:11:54
info@flycart.nl;Flycart;bezorgdienst;Nederland;85;;www.flycart.nl;60;0;discovered;;ai_discovery;2026-03-24 12:11:54
info@bamgroup.nl;Royal BAM Group;bouw;Utrecht;400;;www.bamgroup.nl;0;98;new;;ai_knowledge;2026-03-18 14:19:23
info@ballastnedam.nl;Ballast Nedam;bouw;Amsterdam;350;;www.ballastnedam.nl;0;97;new;;ai_knowledge;2026-03-18 10:36:21
info@volkerwessels.nl;Volker Wessels;bouw;Amsterdam;400;;www.volkerwessels.nl;0;96;new;;ai_knowledge;2026-03-18 10:36:12
info@besix.nl;Besix Nederland;bouw;Amsterdam;140;;www.besix.nl;0;96;new;;ai_knowledge;2026-03-18 10:36:21
info@bamgroup.com;BAM Construct;bouw;Utrecht;200;;www.bamgroup.com;0;96;new;;ai_knowledge;2026-03-18 11:44:53
info@vangeldergroup.nl;Van Gelder Group;bouw;Groningen;280;;www.vangeldergroup.nl;0;96;new;;ai_knowledge;2026-03-18 12:04:53
info@vobisinfra.nl;Vobis Infra;bouw;Utrecht;165;;www.vobisinfra.nl;0;96;new;;ai_knowledge;2026-03-18 14:19:23
info@visser-smit.nl;Visser & Smit Hanab;bouw;Nederland;210;;www.visser-smit.nl;60;95;discovered;;ai_discovery;2026-03-23 09:34:34
info@ixas.nl;IXAS;bouw;Rotterdam;130;;www.ixas.nl;0;95;new;;ai_knowledge;2026-03-18 10:36:12
info@damen.nl;Damen Shipyards;bouw;Gorinchem;200;;www.damen.nl;0;95;new;;ai_knowledge;2026-03-18 10:36:13
info@hollandsebouw.nl;Hollandse Bouw;bouw;Rotterdam;130;;www.hollandsebouw.nl;0;95;new;;ai_knowledge;2026-03-18 13:53:44
info@visser-bouw.nl;Visser Bouwgroep;bouw;Nederland;105;;www.visser-bouw.nl;60;94;discovered;;ai_discovery;2026-03-23 09:03:46
info@wijbo.nl;Wijbo;bouw;Nederland;135;;www.wijbo.nl;60;94;discovered;;ai_discovery;2026-03-23 09:03:46
info@bamnatie.nl;BAM Natie;bouw;Nederland;180;;www.bamnatie.nl;60;94;discovered;;ai_discovery;2026-03-23 09:34:22
info@vosbv.nl;Koninklijke Vos Logistics;bouw;Nederland;200;;www.vosbv.nl;60;94;discovered;;ai_discovery;2026-03-23 09:34:34
info@emslandgroep.nl;Emsland Groep;bouw;Nederland;130;;www.emslandgroep.nl;60;94;discovered;;ai_discovery;2026-03-23 09:34:34
info@bam.eu;Koninklijke Bam Groep;bouw;Nederland;220;;www.bam.eu;60;94;discovered;;ai_discovery;2026-03-23 09:54:11
info@heijmans.nl;Heijmans;bouw;Rosmalen;380;;www.heijmans.nl;0;94;new;;ai_knowledge;2026-03-18 10:36:12
info@boskalis.nl;Boskalis;bouw;Papendrecht;320;;www.boskalis.nl;0;94;new;;ai_knowledge;2026-03-18 10:36:12
info@muddebouw.nl;Aannemersbedrijf Rotterdam;bouw;Rotterdam;100;0 0 24 24;https://www.muddebouw.nl/lp/aannemersbedrijf-rotterdam/;0;94;new;;web_scrape;2026-03-18 10:36:13
info@besixnederland.nl;Besix Nederland;bouw;Amsterdam;185;;www.besixnederland.nl;0;94;new;;ai_knowledge;2026-03-18 11:03:14
info@boskalis.com;Koninklijke Boskalis;bouw;Dordrecht;170;;www.boskalis.com;0;94;new;;ai_knowledge;2026-03-18 11:25:56
info@strukton.com;Strukton;bouw;Utrecht;180;;www.strukton.com;0;94;new;;ai_knowledge;2026-03-18 11:44:53
info@volkerinfra.nl;Volker Infra;bouw;Rotterdam;100;;www.volkerinfra.nl;0;94;new;;ai_knowledge;2026-03-18 11:44:53
info@quobouw.nl;Qucobouw;bouw;Amsterdam;95;;www.quobouw.nl;0;94;new;;ai_knowledge;2026-03-18 12:04:53
info@kondorwessels.nl;Kondor Wessels;bouw;Utrecht;165;;www.kondorwessels.nl;0;94;new;;ai_knowledge;2026-03-18 12:04:53
info@bamconstruct.nl;Bam Construct;bouw;Utrecht;150;;www.bamconstruct.nl;0;94;new;;ai_knowledge;2026-03-18 12:04:59
info@brunelgroup.nl;Brunel;bouw;The Hague;125;;www.brunelgroup.nl;0;94;new;;ai_knowledge;2026-03-18 12:04:59
info@royalbamgroup.nl;Royal BAM Group;bouw;Utrecht;350;;www.royalbamgroup.nl;0;94;new;;ai_knowledge;2026-03-18 12:24:39
info@strukton-eng.nl;Strukton Engineering;bouw;Utrecht;165;;www.strukton-eng.nl;0;94;new;;ai_knowledge;2026-03-18 12:24:39
info@durainfra.nl;Dura Vermeer Infra;bouw;Rotterdam;200;;www.durainfra.nl;0;94;new;;ai_knowledge;2026-03-18 13:53:44
info@vanderplaats.nl;Van der Plaats Infra;bouw;Maasdam;155;;www.vanderplaats.nl;0;94;new;;ai_knowledge;2026-03-18 14:19:23
info@mertens-grondwerken.nl;Grondwerken Mertens;bouw;Nederland;125;;www.mertens-grondwerken.nl;60;93;discovered;;ai_discovery;2026-03-23 09:03:46
info@rebelgroup.nl;Rebelgroup;bouw;Nederland;135;;www.rebelgroup.nl;60;93;discovered;;ai_discovery;2026-03-23 09:07:45
info@boskalisciviel.nl;Boskalis Infratech;bouw;Nederland;125;;www.boskalisciviel.nl;60;93;discovered;;ai_discovery;2026-03-23 09:07:45
info@schippergroep.nl;Schipper Groep;bouw;Nederland;165;;www.schippergroep.nl;60;93;discovered;;ai_discovery;2026-03-23 09:34:34
info@bergman-constructions.nl;Bergman Constructions;bouw;Nederland;125;;www.bergman-constructions.nl;60;93;discovered;;ai_discovery;2026-03-23 09:34:34
info@duravermeer.nl;Dura Vermeer;bouw;Rotterdam;320;;www.duravermeer.nl;0;93;new;;ai_knowledge;2026-03-18 10:36:12
info@vandewalle.nl;Van de Walle Groep;bouw;Gouda;200;;www.vandewalle.nl;0;93;new;;ai_knowledge;2026-03-18 10:36:12
info@witteveenbos.nl;Witteveen+Bos;bouw;Deventer;160;;www.witteveenbos.nl;0;93;new;;ai_knowledge;2026-03-18 10:36:13
info@huijbregts.nl;Huijbregts;bouw;Eindhoven;180;;www.huijbregts.nl;0;93;new;;ai_knowledge;2026-03-18 11:03:14
info@schipperholding.nl;Schipper Holding;bouw;Amsterdam;120;;www.schipperholding.nl;0;93;new;;ai_knowledge;2026-03-18 11:03:14
info@volker-wessels.nl;Volker Wessels;bouw;Amsterdam;140;;www.volker-wessels.nl;0;93;new;;ai_knowledge;2026-03-18 11:44:44
info@cofely.nl;Cofely;bouw;Amsterdam;85;;www.cofely.nl;0;93;new;;ai_knowledge;2026-03-18 11:44:53
info@bamciviel.nl;Bam Civiel;bouw;Amsterdam;95;;www.bamciviel.nl;0;93;new;;ai_knowledge;2026-03-18 11:44:53
info@hakkers.nl;Hakkers Bouwgroep;bouw;Breda;120;;www.hakkers.nl;0;93;new;;ai_knowledge;2026-03-18 12:04:53
info@taigabouw.nl;Taiga Bouw;bouw;Amsterdam;110;;www.taigabouw.nl;0;93;new;;ai_knowledge;2026-03-18 14:19:23
info@janssendejong.nl;Janssen de Jong;bouw;Nederland;150;;www.janssendejong.nl;60;92;discovered;;ai_discovery;2026-03-23 09:34:22
info@bam.nl;Bam Bouw;bouw;Utrecht;450;;www.bam.nl;0;92;new;;ai_knowledge;2026-03-18 10:36:12
info@savoybouw.nl;Savoy Bouw;bouw;Amsterdam;120;;www.savoybouw.nl;0;92;new;;ai_knowledge;2026-03-18 10:36:12
info@volkerwessels.com;VolkerWessels;bouw;Amsterdam;160;;www.volkerwessels.com;0;92;new;;ai_knowledge;2026-03-18 11:44:53
info@vissersmit.nl;Visser Smit Hanab;bouw;Purmerend;140;;www.vissersmit.nl;0;92;new;;ai_knowledge;2026-03-18 12:04:53
info@zevenbergenbouw.nl;Zevenbergen Bouw;bouw;Rotterdam;92;;www.zevenbergenbouw.nl;0;92;new;;ai_knowledge;2026-03-18 12:04:53
